biofilm,reactor,reactor_num,condition,echem_from_gc,rep,minutes_from_gc,E_from_gc,electrode_from_gc,current_from_gc,min_time_from_gc,norm_time_from_gc,max_current_from_gc,electrode_from_swv,echem_from_swv,minutes_from_swv,E_from_swv,current_from_swv,pred,min_time_from_swv,norm_time_from_swv,max_current_from_swv
A,transfer,3,etbrEtBr,gc,1,1195.1333333333334,-0.399,i2,-1.5254422e-8,1195.1333333333334,0,1.5254422e-8,i2,swv,1195.3166666666666,-0.301,5.5506388e-7,5.073283290859308e-7,1192.8166666666666,2.5,5.073283290859308e-7
A,transfer,3,etbrEtBr,gc,10,1217.65,-0.399,i2,-6.0560983e-9,1195.1333333333334,22.51666666666665,6.0560983e-9,i1,swv,1217.8166666666666,-0.261,1.547167e-7,1.7585447506340336e-7,1192.8166666666666,25,1.7585447506340336e-7
A,transfer,3,etbrEtBr,gc,10,1217.65,-0.399,i2,-6.0560983e-9,1195.1333333333334,22.51666666666665,6.0560983e-9,i2,swv,1217.8166666666666,-0.301,3.4953905e-7,3.359207365878321e-7,1192.8166666666666,25,3.359207365878321e-7
A,transfer,3,etbrEtBr,gc,11,1220.15,-0.399,i2,-5.1048725e-9,1195.1333333333334,25.01666666666665,5.1048725e-9,i1,swv,1220.3166666666666,-0.271,1.7058085e-7,1.753383408006489e-7,1192.8166666666666,27.5,1.753383408006489e-7
A,transfer,3,etbrEtBr,gc,11,1220.15,-0.399,i2,-5.1048725e-9,1195.1333333333334,25.01666666666665,5.1048725e-9,i2,swv,1220.3166666666666,-0.298,2.933219e-7,3.1140419968856153e-7,1192.8166666666666,27.5,3.1140419968856153e-7
A,transfer,3,etbrEtBr,gc,12,1222.65,-0.399,i2,-6.0239858e-9,1195.1333333333334,27.51666666666665,6.0239858e-9,i1,swv,1222.8166666666666,-0.27,1.6485853e-7,1.7443585973353485e-7,1192.8166666666666,30,1.7443585973353485e-7
A,transfer,3,etbrEtBr,gc,12,1222.65,-0.399,i2,-6.0239858e-9,1195.1333333333334,27.51666666666665,6.0239858e-9,i2,swv,1222.8166666666666,-0.297,3.353899e-7,3.271740811419447e-7,1192.8166666666666,30,3.271740811419447e-7
A,transfer,3,etbrEtBr,gc,13,1225.15,-0.399,i2,-5.845691e-9,1195.1333333333334,30.01666666666665,5.845691e-9,i1,swv,1225.3166666666666,-0.257,1.6589746e-7,1.7581073128646103e-7,1192.8166666666666,32.5,1.7581073128646103e-7
A,transfer,3,etbrEtBr,gc,13,1225.15,-0.399,i2,-5.845691e-9,1195.1333333333334,30.01666666666665,5.845691e-9,i2,swv,1225.3166666666666,-0.301,3.391828e-7,3.135207867443497e-7,1192.8166666666666,32.5,3.135207867443497e-7
A,transfer,3,etbrEtBr,gc,14,1227.65,-0.399,i2,-5.9397909e-9,1195.1333333333334,32.51666666666665,5.9397909e-9,i1,swv,1227.8166666666666,-0.268,1.6245089e-7,1.744745138183037e-7,1192.8166666666666,35,1.744745138183037e-7
A,transfer,3,etbrEtBr,gc,14,1227.65,-0.399,i2,-5.9397909e-9,1195.1333333333334,32.51666666666665,5.9397909e-9,i2,swv,1227.8166666666666,-0.297,3.0341425e-7,3.1634214559195113e-7,1192.8166666666666,35,3.1634214559195113e-7
A,transfer,3,etbrEtBr,gc,15,1230.15,-0.399,i2,-5.9770158e-9,1195.1333333333334,35.01666666666665,5.9770158e-9,i1,swv,1230.3166666666666,-0.276,1.8599974e-7,1.730819227049781e-7,1192.8166666666666,37.5,1.730819227049781e-7
A,transfer,3,etbrEtBr,gc,15,1230.15,-0.399,i2,-5.9770158e-9,1195.1333333333334,35.01666666666665,5.9770158e-9,i2,swv,1230.3166666666666,-0.295,3.4800539e-7,3.1476102539758007e-7,1192.8166666666666,37.5,3.1476102539758007e-7
A,transfer,3,etbrEtBr,gc,16,1232.65,-0.399,i2,-5.9145484e-9,1195.1333333333334,37.51666666666665,5.9145484e-9,i1,swv,1232.8166666666666,-0.281,1.5623385e-7,1.720230106422945e-7,1192.8166666666666,40,1.720230106422945e-7
A,transfer,3,etbrEtBr,gc,16,1232.65,-0.399,i2,-5.9145484e-9,1195.1333333333334,37.51666666666665,5.9145484e-9,i2,swv,1232.8166666666666,-0.295,3.0267216e-7,3.1077178747604823e-7,1192.8166666666666,40,3.1077178747604823e-7
A,transfer,3,etbrEtBr,gc,17,1235.15,-0.399,i2,-4.2271378e-9,1195.1333333333334,40.01666666666665,4.2271378e-9,i1,swv,1235.3166666666666,-0.265,1.6034006e-7,1.722416911401666e-7,1192.8166666666666,42.5,1.722416911401666e-7
A,transfer,3,etbrEtBr,gc,17,1235.15,-0.399,i2,-4.2271378e-9,1195.1333333333334,40.01666666666665,4.2271378e-9,i2,swv,1235.3166666666666,-0.299,2.7199928e-7,2.7190019765791894e-7,1192.8166666666666,42.5,2.7190019765791894e-7
A,transfer,3,etbrEtBr,gc,18,1237.65,-0.399,i2,-5.7410463e-9,1195.1333333333334,42.51666666666665,5.7410463e-9,i1,swv,1237.8166666666666,-0.274,1.8365806e-7,1.7246215078036702e-7,1192.8166666666666,45,1.7246215078036702e-7
A,transfer,3,etbrEtBr,gc,18,1237.65,-0.399,i2,-5.7410463e-9,1195.1333333333334,42.51666666666665,5.7410463e-9,i2,swv,1237.8166666666666,-0.3,3.0740503e-7,2.959654575318518e-7,1192.8166666666666,45,2.959654575318518e-7
A,transfer,3,etbrEtBr,gc,19,1240.15,-0.399,i2,-5.4935745e-9,1195.1333333333334,45.01666666666665,5.4935745e-9,i1,swv,1240.3166666666666,-0.266,1.884074e-7,1.7182189423771064e-7,1192.8166666666666,47.5,1.7182189423771064e-7
A,transfer,3,etbrEtBr,gc,19,1240.15,-0.399,i2,-5.4935745e-9,1195.1333333333334,45.01666666666665,5.4935745e-9,i2,swv,1240.3166666666666,-0.301,2.7796892e-7,2.922814337465762e-7,1192.8166666666666,47.5,2.922814337465762e-7
A,transfer,3,etbrEtBr,gc,2,1197.6333333333334,-0.399,i2,-1.0220786e-8,1195.1333333333334,2.5,1.0220786e-8,i1,swv,1197.8166666666666,-0.272,2.1116472e-7,2.0211094782688436e-7,1192.8166666666666,5,2.0211094782688436e-7
A,transfer,3,etbrEtBr,gc,2,1197.6333333333334,-0.399,i2,-1.0220786e-8,1195.1333333333334,2.5,1.0220786e-8,i2,swv,1197.8166666666666,-0.303,4.9581246e-7,4.978287670920742e-7,1192.8166666666666,5,4.978287670920742e-7
A,transfer,3,etbrEtBr,gc,20,1242.65,-0.399,i2,-5.8493654e-9,1195.1333333333334,47.51666666666665,5.8493654e-9,i1,swv,1242.9833333333333,-0.266,1.9704859e-7,1.723300144473128e-7,1192.8166666666666,50.16666666666674,1.723300144473128e-7
A,transfer,3,etbrEtBr,gc,20,1242.65,-0.399,i2,-5.8493654e-9,1195.1333333333334,47.51666666666665,5.8493654e-9,i2,swv,1242.9833333333333,-0.295,3.0148482e-7,3.0223547458907926e-7,1192.8166666666666,50.16666666666674,3.0223547458907926e-7
A,transfer,3,etbrEtBr,gc,3,1200.1333333333334,-0.399,i2,-8.6741254e-9,1195.1333333333334,5,8.6741254e-9,i1,swv,1200.3166666666666,-0.273,2.12484e-7,1.943136791179152e-7,1192.8166666666666,7.5,1.943136791179152e-7
A,transfer,3,etbrEtBr,gc,3,1200.1333333333334,-0.399,i2,-8.6741254e-9,1195.1333333333334,5,8.6741254e-9,i2,swv,1200.3166666666666,-0.302,4.7572667e-7,4.7560903996420414e-7,1192.8166666666666,7.5,4.7560903996420414e-7
A,transfer,3,etbrEtBr,gc,4,1202.6333333333334,-0.399,i2,-6.983679e-9,1195.1333333333334,7.5,6.983679e-9,i1,swv,1202.8166666666666,-0.268,2.0207828e-7,1.8854473592620434e-7,1192.8166666666666,10,1.8854473592620434e-7
A,transfer,3,etbrEtBr,gc,4,1202.6333333333334,-0.399,i2,-6.983679e-9,1195.1333333333334,7.5,6.983679e-9,i2,swv,1202.8166666666666,-0.302,4.693612e-7,4.3046897970233904e-7,1192.8166666666666,10,4.3046897970233904e-7
A,transfer,3,etbrEtBr,gc,5,1205.1333333333334,-0.399,i2,-7.1003057e-9,1195.1333333333334,10,7.1003057e-9,i1,swv,1205.3166666666666,-0.274,1.8383946e-7,1.8613397098180596e-7,1192.8166666666666,12.5,1.8613397098180596e-7
A,transfer,3,etbrEtBr,gc,5,1205.1333333333334,-0.399,i2,-7.1003057e-9,1195.1333333333334,10,7.1003057e-9,i2,swv,1205.3166666666666,-0.299,4.2564406e-7,4.2037020174525875e-7,1192.8166666666666,12.5,4.2037020174525875e-7
A,transfer,3,etbrEtBr,gc,6,1207.6333333333334,-0.399,i2,-6.8069816e-9,1195.1333333333334,12.5,6.8069816e-9,i1,swv,1207.8166666666666,-0.275,1.8535661e-7,1.854888400608222e-7,1192.8166666666666,15,1.854888400608222e-7
A,transfer,3,etbrEtBr,gc,6,1207.6333333333334,-0.399,i2,-6.8069816e-9,1195.1333333333334,12.5,6.8069816e-9,i2,swv,1207.8166666666666,-0.297,4.413763e-7,3.9151857282780864e-7,1192.8166666666666,15,3.9151857282780864e-7
A,transfer,3,etbrEtBr,gc,7,1210.15,-0.399,i2,-6.2866352e-9,1195.1333333333334,15.016666666666652,6.2866352e-9,i1,swv,1210.3166666666666,-0.269,1.6436381e-7,1.8243494161360978e-7,1192.8166666666666,17.5,1.8243494161360978e-7
A,transfer,3,etbrEtBr,gc,7,1210.15,-0.399,i2,-6.2866352e-9,1195.1333333333334,15.016666666666652,6.2866352e-9,i2,swv,1210.3166666666666,-0.302,3.7714463e-7,3.7898755202920977e-7,1192.8166666666666,17.5,3.7898755202920977e-7
A,transfer,3,etbrEtBr,gc,8,1212.65,-0.399,i2,-6.4299419e-9,1195.1333333333334,17.51666666666665,6.4299419e-9,i1,swv,1212.8166666666666,-0.282,1.8811058e-7,1.796597539968908e-7,1192.8166666666666,20,1.796597539968908e-7
A,transfer,3,etbrEtBr,gc,8,1212.65,-0.399,i2,-6.4299419e-9,1195.1333333333334,17.51666666666665,6.4299419e-9,i2,swv,1212.8166666666666,-0.301,3.8484583e-7,3.717915442202518e-7,1192.8166666666666,20,3.717915442202518e-7
A,transfer,3,etbrEtBr,gc,9,1215.15,-0.399,i2,-5.1147779e-9,1195.1333333333334,20.01666666666665,5.1147779e-9,i1,swv,1215.3166666666666,-0.268,1.8189354e-7,1.7890749088435836e-7,1192.8166666666666,22.5,1.7890749088435836e-7
A,transfer,3,etbrEtBr,gc,9,1215.15,-0.399,i2,-5.1147779e-9,1195.1333333333334,20.01666666666665,5.1147779e-9,i2,swv,1215.3166666666666,-0.298,3.2391233e-7,3.2920798065228604e-7,1192.8166666666666,22.5,3.2920798065228604e-7
B,transfer,1,pbsPBS,gc,1,1010.1166666666667,-0.399,i2,-4.9047539e-8,1010.1166666666667,0,4.9047539e-8,i1,swv,1010.2833333333333,-0.275,2.8509297e-7,2.912639662963788e-7,1007.7833333333333,2.5,2.912639662963788e-7
B,transfer,1,pbsPBS,gc,1,1010.1166666666667,-0.399,i2,-4.9047539e-8,1010.1166666666667,0,4.9047539e-8,i2,swv,1010.2833333333333,-0.311,1.6243439e-6,1.632471973348221e-6,1007.7833333333333,2.5,1.632471973348221e-6
B,transfer,1,pbsPBS,gc,10,1032.6166666666666,-0.399,i2,-8.7591197e-9,1010.1166666666667,22.499999999999886,8.7591197e-9,i1,swv,1032.8,-0.259,2.0295229e-7,2.0195030493692087e-7,1007.7833333333333,25.01666666666665,2.0195030493692087e-7
B,transfer,1,pbsPBS,gc,10,1032.6166666666666,-0.399,i2,-8.7591197e-9,1010.1166666666667,22.499999999999886,8.7591197e-9,i2,swv,1032.8,-0.311,9.8862347e-7,1.0035054307282743e-6,1007.7833333333333,25.01666666666665,1.0035054307282743e-6
B,transfer,1,pbsPBS,gc,11,1035.1166666666666,-0.399,i2,-1.0757269e-8,1010.1166666666667,24.999999999999886,1.0757269e-8,i1,swv,1035.3,-0.263,1.9701561e-7,2.0047445809580387e-7,1007.7833333333333,27.51666666666665,2.0047445809580387e-7
B,transfer,1,pbsPBS,gc,11,1035.1166666666666,-0.399,i2,-1.0757269e-8,1010.1166666666667,24.999999999999886,1.0757269e-8,i2,swv,1035.3,-0.31,1.1075388e-6,1.094997021155789e-6,1007.7833333333333,27.51666666666665,1.094997021155789e-6
B,transfer,1,pbsPBS,gc,12,1037.6166666666666,-0.399,i2,-1.0193626e-8,1010.1166666666667,27.499999999999886,1.0193626e-8,i1,swv,1037.8,-0.267,1.8228933e-7,1.9909617246493775e-7,1007.7833333333333,30.01666666666665,1.9909617246493775e-7
B,transfer,1,pbsPBS,gc,12,1037.6166666666666,-0.399,i2,-1.0193626e-8,1010.1166666666667,27.499999999999886,1.0193626e-8,i2,swv,1037.8,-0.31,1.0486172e-6,1.0476075103246038e-6,1007.7833333333333,30.01666666666665,1.0476075103246038e-6
B,transfer,1,pbsPBS,gc,13,1040.1166666666666,-0.399,i2,-1.0060385e-8,1010.1166666666667,29.999999999999886,1.0060385e-8,i1,swv,1040.3,-0.267,2.1456182e-7,1.9820433221789897e-7,1007.7833333333333,32.51666666666665,1.9820433221789897e-7
B,transfer,1,pbsPBS,gc,13,1040.1166666666666,-0.399,i2,-1.0060385e-8,1010.1166666666667,29.999999999999886,1.0060385e-8,i2,swv,1040.3,-0.309,9.8288467e-7,1.0092717542517963e-6,1007.7833333333333,32.51666666666665,1.0092717542517963e-6
B,transfer,1,pbsPBS,gc,14,1042.6166666666666,-0.399,i2,-9.7831965e-9,1010.1166666666667,32.499999999999886,9.7831965e-9,i1,swv,1042.8,-0.265,2.0310071e-7,1.994090361098136e-7,1007.7833333333333,35.01666666666665,1.994090361098136e-7
B,transfer,1,pbsPBS,gc,14,1042.6166666666666,-0.399,i2,-9.7831965e-9,1010.1166666666667,32.499999999999886,9.7831965e-9,i2,swv,1042.8,-0.308,9.57324e-7,9.535711520059103e-7,1007.7833333333333,35.01666666666665,9.535711520059103e-7
B,transfer,1,pbsPBS,gc,15,1045.1166666666666,-0.399,i2,-9.1195433e-9,1010.1166666666667,34.999999999999886,9.1195433e-9,i1,swv,1045.3,-0.271,1.948553e-7,1.9762038775677557e-7,1007.7833333333333,37.51666666666665,1.9762038775677557e-7
B,transfer,1,pbsPBS,gc,15,1045.1166666666666,-0.399,i2,-9.1195433e-9,1010.1166666666667,34.999999999999886,9.1195433e-9,i2,swv,1045.3,-0.308,9.0315177e-7,8.929739062107043e-7,1007.7833333333333,37.51666666666665,8.929739062107043e-7
B,transfer,1,pbsPBS,gc,16,1047.6166666666666,-0.399,i2,-7.3867596e-9,1010.1166666666667,37.499999999999886,7.3867596e-9,i1,swv,1047.8,-0.259,1.9497075e-7,1.9684987396765616e-7,1007.7833333333333,40.01666666666665,1.9684987396765616e-7
B,transfer,1,pbsPBS,gc,16,1047.6166666666666,-0.399,i2,-7.3867596e-9,1010.1166666666667,37.499999999999886,7.3867596e-9,i2,swv,1047.8,-0.308,7.5885725e-7,7.544042369125996e-7,1007.7833333333333,40.01666666666665,7.544042369125996e-7
B,transfer,1,pbsPBS,gc,17,1050.1166666666666,-0.399,i2,-9.1976675e-9,1010.1166666666667,39.999999999999886,9.1976675e-9,i1,swv,1050.3,-0.275,1.9411324e-7,1.9718266401558313e-7,1007.7833333333333,42.51666666666665,1.9718266401558313e-7
B,transfer,1,pbsPBS,gc,17,1050.1166666666666,-0.399,i2,-9.1976675e-9,1010.1166666666667,39.999999999999886,9.1976675e-9,i2,swv,1050.3,-0.307,8.0539428e-7,8.302133904355581e-7,1007.7833333333333,42.51666666666665,8.302133904355581e-7
B,transfer,1,pbsPBS,gc,18,1052.6166666666666,-0.399,i2,-9.117147e-9,1010.1166666666667,42.499999999999886,9.117147e-9,i1,swv,1052.8,-0.276,1.914747e-7,1.964076172438777e-7,1007.7833333333333,45.01666666666665,1.964076172438777e-7
B,transfer,1,pbsPBS,gc,18,1052.6166666666666,-0.399,i2,-9.117147e-9,1010.1166666666667,42.499999999999886,9.117147e-9,i2,swv,1052.8,-0.309,8.2493585e-7,8.124464755082641e-7,1007.7833333333333,45.01666666666665,8.124464755082641e-7
B,transfer,1,pbsPBS,gc,19,1055.1166666666666,-0.399,i2,-8.7683851e-9,1010.1166666666667,44.999999999999886,8.7683851e-9,i1,swv,1055.3,-0.265,1.7504985e-7,1.9872783338151357e-7,1007.7833333333333,47.51666666666665,1.9872783338151357e-7
B,transfer,1,pbsPBS,gc,19,1055.1166666666666,-0.399,i2,-8.7683851e-9,1010.1166666666667,44.999999999999886,8.7683851e-9,i2,swv,1055.3,-0.307,7.6030841e-7,7.729678851132525e-7,1007.7833333333333,47.51666666666665,7.729678851132525e-7
B,transfer,1,pbsPBS,gc,2,1012.6166666666667,-0.399,i2,-2.8500807e-8,1010.1166666666667,2.5,2.8500807e-8,i1,swv,1012.7833333333333,-0.272,2.3148138e-7,2.4845221275115836e-07,1007.7833333333333,5,2.4845221275115836e-07
B,transfer,1,pbsPBS,gc,2,1012.6166666666667,-0.399,i2,-2.8500807e-8,1010.1166666666667,2.5,2.8500807e-8,i2,swv,1012.7833333333333,-0.313,1.7650106e-6,1.7709617721691354e-6,1007.7833333333333,5,1.7709617721691354e-6
B,transfer,1,pbsPBS,gc,20,1057.6166666666666,-0.399,i2,-8.8271781e-9,1010.1166666666667,47.499999999999886,8.8271781e-9,i1,swv,1058.25,-0.27,2.0257301e-7,1.9956172830763066e-7,1007.7833333333333,50.4666666666667,1.9956172830763066e-7
B,transfer,1,pbsPBS,gc,20,1057.6166666666666,-0.399,i2,-8.8271781e-9,1010.1166666666667,47.499999999999886,8.8271781e-9,i2,swv,1058.25,-0.309,8.4060213e-7,8.344170663423035e-7,1007.7833333333333,50.4666666666667,8.344170663423035e-7
B,transfer,1,pbsPBS,gc,3,1015.1166666666667,-0.399,i2,-1.8393754e-8,1010.1166666666667,5,1.8393754e-8,i1,swv,1015.2833333333333,-0.275,2.3941345e-7,2.3090424316484057e-7,1007.7833333333333,7.5,2.3090424316484057e-7
B,transfer,1,pbsPBS,gc,3,1015.1166666666667,-0.399,i2,-1.8393754e-8,1010.1166666666667,5,1.8393754e-8,i2,swv,1015.2833333333333,-0.313,1.5618438e-6,1.5728554856759954e-6,1007.7833333333333,7.5,1.5728554856759954e-6
B,transfer,1,pbsPBS,gc,4,1017.6166666666667,-0.399,i2,-1.7396518e-8,1010.1166666666667,7.5,1.7396518e-8,i1,swv,1017.7833333333333,-0.275,2.1154399e-7,2.2146245921566875e-7,1007.7833333333333,10,2.2146245921566875e-7
B,transfer,1,pbsPBS,gc,4,1017.6166666666667,-0.399,i2,-1.7396518e-8,1010.1166666666667,7.5,1.7396518e-8,i2,swv,1017.7833333333333,-0.312,1.7110525e-6,1.7048142448306305e-6,1007.7833333333333,10,1.7048142448306305e-6
B,transfer,1,pbsPBS,gc,5,1020.1166666666667,-0.399,i2,-1.5142749e-8,1010.1166666666667,10,1.5142749e-8,i1,swv,1020.3,-0.269,2.1975643e-7,2.1520917381357562e-7,1007.7833333333333,12.516666666666652,2.1520917381357562e-7
B,transfer,1,pbsPBS,gc,5,1020.1166666666667,-0.399,i2,-1.5142749e-8,1010.1166666666667,10,1.5142749e-8,i2,swv,1020.3,-0.312,1.6210457e-6,1.6187166345932395e-6,1007.7833333333333,12.516666666666652,1.6187166345932395e-6
B,transfer,1,pbsPBS,gc,6,1022.6166666666667,-0.399,i2,-9.7661017e-9,1010.1166666666667,12.5,9.7661017e-9,i1,swv,1022.8,-0.269,1.9398128e-7,2.0944360144766606e-7,1007.7833333333333,15.016666666666652,2.0944360144766606e-7
B,transfer,1,pbsPBS,gc,6,1022.6166666666667,-0.399,i2,-9.7661017e-9,1010.1166666666667,12.5,9.7661017e-9,i2,swv,1022.8,-0.312,1.0732708e-6,1.0946730671474696e-6,1007.7833333333333,15.016666666666652,1.0946730671474696e-6
B,transfer,1,pbsPBS,gc,7,1025.1166666666666,-0.399,i2,-1.1439454e-8,1010.1166666666667,14.999999999999886,1.1439454e-8,i1,swv,1025.3,-0.275,2.0982895e-7,2.0805582527559262e-7,1007.7833333333333,17.51666666666665,2.0805582527559262e-7
B,transfer,1,pbsPBS,gc,7,1025.1166666666666,-0.399,i2,-1.1439454e-8,1010.1166666666667,14.999999999999886,1.1439454e-8,i2,swv,1025.3,-0.311,1.2548511e-6,1.2804894212882046e-6,1007.7833333333333,17.51666666666665,1.2804894212882046e-6
B,transfer,1,pbsPBS,gc,8,1027.6166666666666,-0.399,i2,-1.2121481e-8,1010.1166666666667,17.499999999999886,1.2121481e-8,i1,swv,1027.8,-0.268,2.0600308e-7,2.0617005220258696e-7,1007.7833333333333,20.01666666666665,2.0617005220258696e-7
B,transfer,1,pbsPBS,gc,8,1027.6166666666666,-0.399,i2,-1.2121481e-8,1010.1166666666667,17.499999999999886,1.2121481e-8,i2,swv,1027.8,-0.311,1.3561705e-6,1.3135218967879941e-6,1007.7833333333333,20.01666666666665,1.3135218967879941e-6
B,transfer,1,pbsPBS,gc,9,1030.1166666666666,-0.399,i2,-1.0872617e-8,1010.1166666666667,19.999999999999886,1.0872617e-8,i1,swv,1030.3,-0.27,1.8499381e-7,2.0475877655264214e-7,1007.7833333333333,22.51666666666665,2.0475877655264214e-7
B,transfer,1,pbsPBS,gc,9,1030.1166666666666,-0.399,i2,-1.0872617e-8,1010.1166666666667,19.999999999999886,1.0872617e-8,i2,swv,1030.3,-0.31,1.1773277e-6,1.1920941432644223e-6,1007.7833333333333,22.51666666666665,1.1920941432644223e-6
B,transfer,2,pbsEtBr,gc,1,1137.8333333333333,-0.399,i2,-5.337662e-8,1137.8333333333333,0,5.337662e-8,i1,swv,1138,-0.273,3.5463469e-7,3.7367964638858095e-7,1135.5,2.5,3.7367964638858095e-7
B,transfer,2,pbsEtBr,gc,1,1137.8333333333333,-0.399,i2,-5.337662e-8,1137.8333333333333,0,5.337662e-8,i2,swv,1138,-0.313,2.1673532e-6,2.1880229354394288e-6,1135.5,2.5,2.1880229354394288e-6
B,transfer,2,pbsEtBr,gc,10,1160.3333333333333,-0.399,i2,-1.2292267e-8,1137.8333333333333,22.5,1.2292267e-8,i1,swv,1160.5,-0.277,2.7381327e-7,2.5163435913745457e-7,1135.5,25,2.5163435913745457e-7
B,transfer,2,pbsEtBr,gc,10,1160.3333333333333,-0.399,i2,-1.2292267e-8,1137.8333333333333,22.5,1.2292267e-8,i2,swv,1160.5,-0.309,1.290735e-6,1.2499498400643256e-6,1135.5,25,1.2499498400643256e-6
B,transfer,2,pbsEtBr,gc,11,1162.8333333333333,-0.399,i2,-1.2037445e-8,1137.8333333333333,25,1.2037445e-8,i1,swv,1163,-0.276,2.2275775e-7,2.4960530258182e-7,1135.5,27.5,2.4960530258182e-7
B,transfer,2,pbsEtBr,gc,11,1162.8333333333333,-0.399,i2,-1.2037445e-8,1137.8333333333333,25,1.2037445e-8,i2,swv,1163,-0.307,1.158858e-6,1.1881440034965963e-6,1135.5,27.5,1.1881440034965963e-6
B,transfer,2,pbsEtBr,gc,12,1165.3333333333333,-0.399,i2,-1.1860268e-8,1137.8333333333333,27.5,1.1860268e-8,i1,swv,1165.5,-0.274,2.3271818e-7,2.4621211494712754e-7,1135.5,30,2.4621211494712754e-7
B,transfer,2,pbsEtBr,gc,12,1165.3333333333333,-0.399,i2,-1.1860268e-8,1137.8333333333333,27.5,1.1860268e-8,i2,swv,1165.5,-0.307,1.165207e-6,1.136128076684072e-6,1135.5,30,1.136128076684072e-6
B,transfer,2,pbsEtBr,gc,13,1167.8333333333333,-0.399,i2,-1.1150284e-8,1137.8333333333333,30,1.1150284e-8,i1,swv,1168,-0.277,2.5438709e-7,2.44284532480526e-7,1135.5,32.5,2.44284532480526e-7
B,transfer,2,pbsEtBr,gc,13,1167.8333333333333,-0.399,i2,-1.1150284e-8,1137.8333333333333,30,1.1150284e-8,i2,swv,1168,-0.307,1.090108e-6,1.0585030192037624e-6,1135.5,32.5,1.0585030192037624e-6
B,transfer,2,pbsEtBr,gc,14,1170.3333333333333,-0.399,i2,-1.1104912e-8,1137.8333333333333,32.5,1.1104912e-8,i1,swv,1170.5,-0.275,2.2872743e-7,2.411442812300942e-7,1135.5,35,2.411442812300942e-7
B,transfer,2,pbsEtBr,gc,14,1170.3333333333333,-0.399,i2,-1.1104912e-8,1137.8333333333333,32.5,1.1104912e-8,i2,swv,1170.5,-0.306,9.8732085e-7,1.0187928300721047e-6,1135.5,35,1.0187928300721047e-6
B,transfer,2,pbsEtBr,gc,15,1172.8333333333333,-0.399,i2,-1.0658057e-8,1137.8333333333333,35,1.0658057e-8,i1,swv,1173,-0.276,2.3740159e-7,2.3915931875569177e-7,1135.5,37.5,2.3915931875569177e-7
B,transfer,2,pbsEtBr,gc,15,1172.8333333333333,-0.399,i2,-1.0658057e-8,1137.8333333333333,35,1.0658057e-8,i2,swv,1173,-0.305,9.5072767e-7,9.613072770876131e-7,1135.5,37.5,9.613072770876131e-7
B,transfer,2,pbsEtBr,gc,16,1175.3333333333333,-0.399,i2,-8.6174099e-9,1137.8333333333333,37.5,8.6174099e-9,i1,swv,1175.5,-0.275,2.2241144e-7,2.3751755419347153e-7,1135.5,40,2.3751755419347153e-7
B,transfer,2,pbsEtBr,gc,16,1175.3333333333333,-0.399,i2,-8.6174099e-9,1137.8333333333333,37.5,8.6174099e-9,i2,swv,1175.5,-0.305,8.2383099e-7,8.315174599804292e-7,1135.5,40,8.315174599804292e-7
B,transfer,2,pbsEtBr,gc,17,1177.8333333333333,-0.399,i2,-9.8964685e-9,1137.8333333333333,40,9.8964685e-9,i1,swv,1178,-0.279,2.3230592e-7,2.3566951608536965e-7,1135.5,42.5,2.3566951608536965e-7
B,transfer,2,pbsEtBr,gc,17,1177.8333333333333,-0.399,i2,-9.8964685e-9,1137.8333333333333,40,9.8964685e-9,i2,swv,1178,-0.304,8.7483704e-7,8.478242810235493e-7,1135.5,42.5,8.478242810235493e-7
B,transfer,2,pbsEtBr,gc,18,1180.3333333333333,-0.399,i2,-9.456163e-9,1137.8333333333333,42.5,9.456163e-9,i1,swv,1180.5,-0.283,2.5798209e-7,2.3440969835054017e-7,1135.5,45,2.3440969835054017e-7
B,transfer,2,pbsEtBr,gc,18,1180.3333333333333,-0.399,i2,-9.456163e-9,1137.8333333333333,42.5,9.456163e-9,i2,swv,1180.5,-0.305,8.2953682e-7,8.091114580849963e-7,1135.5,45,8.091114580849963e-7
B,transfer,2,pbsEtBr,gc,19,1182.8333333333333,-0.399,i2,-9.4641512e-9,1137.8333333333333,45,9.4641512e-9,i1,swv,1183,-0.274,2.0869109e-7,2.3397984262965143e-7,1135.5,47.5,2.3397984262965143e-7
B,transfer,2,pbsEtBr,gc,19,1182.8333333333333,-0.399,i2,-9.4641512e-9,1137.8333333333333,45,9.4641512e-9,i2,swv,1183,-0.304,7.8801298e-7,7.868039938930093e-7,1135.5,47.5,7.868039938930093e-7
B,transfer,2,pbsEtBr,gc,2,1140.3333333333333,-0.399,i2,-3.2551107e-8,1137.8333333333333,2.5,3.2551107e-8,i1,swv,1140.5,-0.27,3.1586481e-7,3.2648890852279177e-7,1135.5,5,3.2648890852279177e-7
B,transfer,2,pbsEtBr,gc,2,1140.3333333333333,-0.399,i2,-3.2551107e-8,1137.8333333333333,2.5,3.2551107e-8,i2,swv,1140.5,-0.314,2.2945796e-6,2.277809145021053e-6,1135.5,5,2.277809145021053e-6
B,transfer,2,pbsEtBr,gc,20,1185.3333333333333,-0.399,i2,-1.0059906e-8,1137.8333333333333,47.5,1.0059906e-8,i1,swv,1185.65,-0.271,2.44707e-7,2.3062078797365593e-7,1135.5,50.15000000000009,2.3062078797365593e-7
